 0.1414693157702264E-02  0.1664255443818837E-05
 0.1416357413146083E-02  0.1666210505973540E-05
 0.1418023623652056E-02  0.1668167858267459E-05
 0.1419691791510324E-02  0.1670127503365561E-05
 0.1421361919013689E-02  0.1672089443938455E-05
 0.1423034008457628E-02  0.1674053682663469E-05
 0.1424708062140291E-02  0.1676020222211427E-05
 0.1426384082362503E-02  0.1677989065267463E-05
 0.1428062071427770E-02  0.1679960214508690E-05
 0.1429742031642279E-02  0.1681933672626314E-05
 0.1431423965314905E-02  0.1683909442303302E-05
 0.1433107874757208E-02  0.1685887526237800E-05
 0.1434793762283446E-02  0.1687867927118629E-05
 0.1436481630210565E-02  0.1689850647649356E-05
 0.1438171480858214E-02  0.1691835690526607E-05
 0.1439863316548741E-02  0.1693823058458504E-05
 0.1441557139607199E-02  0.1695812754149264E-05
 0.1443252952361349E-02  0.1697804780312643E-05
 0.1444950757141661E-02  0.1699799139658065E-05
 0.1446650556281319E-02  0.1701795834907309E-05
 0.1448352352116227E-02  0.1703794868775218E-05
 0.1450056146985002E-02  0.1705796243990079E-05
 0.1451761943228992E-02  0.1707799963272371E-05
 0.1453469743192264E-02  0.1709806029357103E-05
 0.1455179549221621E-02  0.1711814444971477E-05
 0.1456891363666593E-02  0.1713825212855706E-05
 0.1458605188879449E-02  0.1715838335745448E-05
 0.1460321027215194E-02  0.1717853816381783E-05
 0.1462038881031576E-02  0.1719871657514032E-05
 0.1463758752689090E-02  0.1721891861885877E-05
 0.1465480644550976E-02  0.1723914432252491E-05
 0.1467204558983228E-02  0.1725939371363628E-05
 0.1468930498354592E-02  0.1727966681983138E-05
 0.1470658465036575E-02  0.1729996366865542E-05
 0.1472388461403440E-02  0.1732028428780546E-05
 0.1474120489832221E-02  0.1734062870489394E-05
 0.1475854552702710E-02  0.1736099694769596E-05
 0.1477590652397480E-02  0.1738138904387385E-05
 0.1479328791301867E-02  0.1740180502126125E-05
 0.1481068971803993E-02  0.1742224490759638E-05
 0.1482811196294753E-02  0.1744270873076928E-05
 0.1484555467167830E-02  0.1746319651858754E-05
 0.1486301786819689E-02  0.1748370829900625E-05
 0.1488050157649589E-02  0.1750424409988722E-05
 0.1489800582059578E-02  0.1752480394925926E-05
 0.1491553062454504E-02  0.1754538787504274E-05
 0.1493307601242008E-02  0.1756599590533583E-05
 0.1495064200832542E-02  0.1758662806811964E-05
 0.1496822863639354E-02  0.1760728439155739E-05
 0.1498583592078510E-02  0.1762796490371475E-05
 0.1500346388568881E-02  0.1764866963275061E-05
 0.1502111255532156E-02  0.1766939860689326E-05
 0.1503878195392846E-02  0.1769015185429509E-05
 0.1505647210578275E-02  0.1771092940327547E-05
 0.1507418303518603E-02  0.1773173128205401E-05
 0.1509191476646808E-02  0.1775255751900644E-05
 0.1510966732398709E-02  0.1777340814241744E-05
 0.1512744073212950E-02  0.1779428318073213E-05
 0.1514523501531024E-02  0.1781518266229807E-05
 0.1516305019797253E-02  0.1783610661562759E-05
 0.1518088630458816E-02  0.1785705506913982E-05
 0.1519874335965730E-02  0.1787802805139046E-05
 0.1521662138770869E-02  0.1789902559088535E-05
 0.1523452041329958E-02  0.1792004771624962E-05
 0.1525244046101583E-02  0.1794109445603029E-05
 0.1527038155547186E-02  0.1796216583893270E-05
 0.1528834372131079E-02  0.1798326189357546E-05
 0.1530632698320437E-02  0.1800438264872896E-05
 0.1532433136585309E-02  0.1802552813306166E-05
 0.1534235689398616E-02  0.1804669837541769E-05
 0.1536040359236157E-02  0.1806789340454574E-05
 0.1537847148576612E-02  0.1808911324934631E-05
 0.1539656059901547E-02  0.1811035793862666E-05
 0.1541467095695409E-02  0.1813162750135015E-05
 0.1543280258445544E-02  0.1815292196641945E-05
 0.1545095550642186E-02  0.1817424136283481E-05
 0.1546912974778470E-02  0.1819558571958561E-05
 0.1548732533350428E-02  0.1821695506569595E-05
 0.1550554228856998E-02  0.1823834943028967E-05
 0.1552378063800027E-02  0.1825976884241255E-05
 0.1554204040684268E-02  0.1828121333126865E-05
 0.1556032162017395E-02  0.1830268292595796E-05
 0.1557862430309991E-02  0.1832417765576695E-05
 0.1559694848075567E-02  0.1834569754985849E-05
 0.1561529417830553E-02  0.1836724263757110E-05
 0.1563366142094310E-02  0.1838881294816738E-05
 0.1565205023389127E-02  0.1841040851102487E-05
 0.1567046064240230E-02  0.1843202935547994E-05
 0.1568889267175778E-02  0.1845367551097732E-05
 0.1570734634726875E-02  0.1847534700693361E-05
 0.1572582169427569E-02  0.1849704387284559E-05
 0.1574431873814853E-02  0.1851876613819491E-05
 0.1576283750428673E-02  0.1854051383257159E-05
 0.1578137801811930E-02  0.1856228698549414E-05
 0.1579994030510479E-02  0.1858408562663717E-05
 0.1581852439073143E-02  0.1860590978558854E-05
 0.1583713030051702E-02  0.1862775949207710E-05
 0.1585575806000910E-02  0.1864963477577744E-05
 0.1587440769478487E-02  0.1867153566647260E-05
 0.1589307923045135E-02  0.1869346219391744E-05
 0.1591177269264526E-02  0.1871541438792099E-05
 0.1593048810703318E-02  0.1873739227838773E-05
 0.1594922549931157E-02  0.1875939589513322E-05
 0.1596798489520670E-02  0.1878142526813781E-05
 0.1598676632047484E-02  0.1880348042729730E-05
 0.1600556980090214E-02  0.1882556140265709E-05
 0.1602439536230480E-02  0.1884766822419105E-05
 0.1604324303052899E-02  0.1886980092199661E-05
 0.1606211283145098E-02  0.1889195952611486E-05
 0.1608100479097710E-02  0.1891414406673866E-05
 0.1609991893504384E-02  0.1893635457395461E-05
 0.1611885528961779E-02  0.1895859107803148E-05
 0.1613781388069582E-02  0.1898085360912526E-05
 0.1615679473430495E-02  0.1900314219756977E-05
 0.1617579787650252E-02  0.1902545687360556E-05
 0.1619482333337613E-02  0.1904779766761198E-05
 0.1621387113104374E-02  0.1907016460992285E-05
 0.1623294129565366E-02  0.1909255773096955E-05
 0.1625203385338463E-02  0.1911497706115744E-05
 0.1627114883044579E-02  0.1913742263100681E-05
 0.1629028625307679E-02  0.1915989447097075E-05
 0.1630944614754776E-02  0.1918239261164975E-05
 0.1632862854015941E-02  0.1920491708357281E-05
 0.1634783345724299E-02  0.1922746791736861E-05
 0.1636706092516036E-02  0.1925004514369841E-05
 0.1638631097030405E-02  0.1927264879324512E-05
 0.1640558361909730E-02  0.1929527889671986E-05
 0.1642487889799402E-02  0.1931793548484891E-05
 0.1644419683347887E-02  0.1934061858848649E-05
 0.1646353745206735E-02  0.1936332823838276E-05
 0.1648290078030574E-02  0.1938606446547433E-05
 0.1650228684477121E-02  0.1940882730057641E-05
 0.1652169567207179E-02  0.1943161677469499E-05
 0.1654112728884648E-02  0.1945443291872986E-05
 0.1656058172176521E-02  0.1947727576374556E-05
 0.1658005899752896E-02  0.1950014534071558E-05
 0.1659955914286967E-02  0.1952304168077387E-05
 0.1661908218455045E-02  0.1954596481497633E-05
 0.1663862814936542E-02  0.1956891477451110E-05
 0.1665819706413994E-02  0.1959189159051432E-05
 0.1667778895573045E-02  0.1961489529425002E-05
 0.1669740385102470E-02  0.1963792591691505E-05
 0.1671704177694161E-02  0.1966098348985370E-05
 0.1673670276043147E-02  0.1968406804433651E-05
 0.1675638682847580E-02  0.1970717961177065E-05
 0.1677609400808758E-02  0.1973031822349825E-05
 0.1679582432631107E-02  0.1975348391101105E-05
 0.1681557781022208E-02  0.1977667670571186E-05
 0.1683535448692780E-02  0.1979989663916399E-05
 0.1685515438356696E-02  0.1982314374286351E-05
 0.1687497752730982E-02  0.1984641804838238E-05
 0.1689482394535821E-02  0.1986971958736847E-05
 0.1691469366494557E-02  0.1989304839146314E-05
 0.1693458671333704E-02  0.1991640449231858E-05
 0.1695450311782936E-02  0.1993978792165854E-05
 0.1697444290575102E-02  0.1996319871129353E-05
 0.1699440610446231E-02  0.1998663689293644E-05
 0.1701439274135525E-02  0.2001010249849102E-05
 0.1703440284385374E-02  0.2003359555975909E-05
 0.1705443643941350E-02  0.2005711610870075E-05
 0.1707449355552220E-02  0.2008066417720240E-05
 0.1709457421969940E-02  0.2010423979728702E-05
 0.1711467845949669E-02  0.2012784300091689E-05
 0.1713480630249760E-02  0.2015147382019742E-05
 0.1715495777631780E-02  0.2017513228714943E-05
 0.1717513290860495E-02  0.2019881843396505E-05
 0.1719533172703891E-02  0.2022253229273666E-05
 0.1721555425933165E-02  0.2024627389571928E-05
 0.1723580053322737E-02  0.2027004327508119E-05
 0.1725607057650245E-02  0.2029384046316630E-05
 0.1727636441696562E-02  0.2031766549220795E-05
 0.1729668208245783E-02  0.2034151839461510E-05
 0.1731702360085244E-02  0.2036539920272301E-05
 0.1733738900005516E-02  0.2038930794894499E-05
 0.1735777830800411E-02  0.2041324466576806E-05
 0.1737819155266988E-02  0.2043720938569443E-05
 0.1739862876205557E-02  0.2046120214120031E-05
 0.1741908996419677E-02  0.2048522296487897E-05
 0.1743957518716165E-02  0.2050927188935623E-05
 0.1746008445905101E-02  0.2053334894722538E-05
 0.1748061780799823E-02  0.2055745417121847E-05
 0.1750117526216945E-02  0.2058158759400035E-05
 0.1752175684976345E-02  0.2060574924837031E-05
 0.1754236259901182E-02  0.2062993916707341E-05
 0.1756299253817889E-02  0.2065415738298701E-05
 0.1758364669556188E-02  0.2067840392891906E-05
 0.1760432509949080E-02  0.2070267883784015E-05
 0.1762502777832864E-02  0.2072698214262330E-05
 0.1764575476047126E-02  0.2075131387630413E-05
 0.1766650607434757E-02  0.2077567407185324E-05
 0.1768728174841942E-02  0.2080006276236916E-05
 0.1770808181118179E-02  0.2082447998089185E-05
 0.1772890629116268E-02  0.2084892576061743E-05
 0.1774975521692330E-02  0.2087340013464008E-05
 0.1777062861705794E-02  0.2089790313622962E-05
 0.1779152652019417E-02  0.2092243479859300E-05
 0.1781244895499276E-02  0.2094699515500006E-05
 0.1783339595014776E-02  0.2097158423880951E-05
 0.1785436753438657E-02  0.2099620208338227E-05
 0.1787536373646995E-02  0.2102084872206839E-05
 0.1789638458519202E-02  0.2104552418832201E-05
 0.1791743010938034E-02  0.2107022851564281E-05
 0.1793850033789599E-02  0.2109496173749578E-05
 0.1795959529963348E-02  0.2111972388748251E-05
 0.1798071502352097E-02  0.2114451499913086E-05
 0.1800185953852010E-02  0.2116933510613568E-05
 0.1802302887362623E-02  0.2119418424208555E-05
 0.1804422305786832E-02  0.2121906244075336E-05
 0.1806544212030907E-02  0.2124396973582311E-05
 0.1808668609004489E-02  0.2126890616113491E-05
 0.1810795499620603E-02  0.2129387175042914E-05
 0.1812924886795646E-02  0.2131886653765000E-05
 0.1815056773449411E-02  0.2134389055662026E-05
 0.1817191162505073E-02  0.2136894384133399E-05
 0.1819328056889206E-02  0.2139402642570287E-05
 0.1821467459531777E-02  0.2141913834380772E-05
 0.1823609373366157E-02  0.2144427962963609E-05
 0.1825753801329121E-02  0.2146945031733819E-05
 0.1827900746360855E-02  0.2149465044097533E-05
 0.1830050211404952E-02  0.2151988003479526E-05
 0.1832202199408432E-02  0.2154513913292435E-05
 0.1834356713321724E-02  0.2157042776967976E-05
 0.1836513756098692E-02  0.2159574597930492E-05
 0.1838673330696623E-02  0.2162109379611052E-05
 0.1840835440076234E-02  0.2164647125451127E-05
 0.1843000087201685E-02  0.2167187838889592E-05
 0.1845167275040575E-02  0.2169731523367704E-05
 0.1847337006563942E-02  0.2172278182333877E-05
 0.1849509284746276E-02  0.2174827819245847E-05
 0.1851684112565522E-02  0.2177380437551812E-05
 0.1853861493003074E-02  0.2179936040719484E-05
 0.1856041429043793E-02  0.2182494632205515E-05
 0.1858223923675999E-02  0.2185056215484558E-05
 0.1860408979891483E-02  0.2187620794023024E-05
 0.1862596600685506E-02  0.2190188371301201E-05
 0.1864786789056808E-02  0.2192758950794824E-05
 0.1866979548007602E-02  0.2195332535991990E-05
 0.1869174880543594E-02  0.2197909130375588E-05
 0.1871372789673970E-02  0.2200488737443690E-05
 0.1873573278411414E-02  0.2203071360685040E-05
 0.1875776349772099E-02  0.2205657003605515E-05
 0.1877982006775704E-02  0.2208245669704052E-05
 0.1880190252445408E-02  0.2210837362493032E-05
 0.1882401089807901E-02  0.2213432085479200E-05
 0.1884614521893380E-02  0.2216029842183392E-05
 0.1886830551735564E-02  0.2218630636122111E-05
 0.1889049182371686E-02  0.2221234470818146E-05
 0.1891270416842504E-02  0.2223841349802960E-05
 0.1893494258192307E-02  0.2226451276608017E-05
 0.1895720709468915E-02  0.2229064254766948E-05
 0.1897949773723682E-02  0.2231680287817939E-05
 0.1900181454011500E-02  0.2234299379312186E-05
 0.1902415753390812E-02  0.2236921532788958E-05
 0.1904652674923601E-02  0.2239546751808342E-05
 0.1906892221675409E-02  0.2242175039919581E-05
 0.1909134396715329E-02  0.2244806400689050E-05
 0.1911379203116018E-02  0.2247440837674884E-05
 0.1913626643953693E-02  0.2250078354451481E-05
 0.1915876722308144E-02  0.2252718954585649E-05
 0.1918129441262730E-02  0.2255362641659809E-05
 0.1920384803904390E-02  0.2258009419246840E-05
 0.1922642813323637E-02  0.2260659290940440E-05
 0.1924903472614577E-02  0.2263312260320643E-05
 0.1927166784874898E-02  0.2265968330987869E-05
